"","international.plan","voice.mail.plan","number.vmail.messages","number.customer.service.calls","total.charge","charge_category","minutes_category","Avg_Min_call","Churn"
"373","2","1",-0.567533059487881,"0",0.270475637978328,"3","3","3","2"
"374","1","1",-0.567533059487881,"2",-0.0408136967694216,"2","2","2","1"
"375","1","1",-0.567533059487881,"2",0.376215189781532,"3","3","3","1"
"376","1","2",1.05619993686567,"0",0.107419319777126,"3","2","2","1"
"377","1","1",-0.567533059487881,"2",-0.887718331305364,"2","2","2","1"
"378","1","1",-0.567533059487881,"1",0.561012350409562,"3","3","2","1"
"379","2","1",-0.567533059487881,"1",0.496778043239391,"3","3","3","2"
"380","1","1",-0.567533059487881,"2",0.400920692539291,"3","3","2","1"
"381","1","1",-0.567533059487881,"3",1.15690907692668,"3","3","3","1"
"382","1","1",-0.567533059487881,"1",-0.568523235675131,"2","2","2","1"
"383","2","1",-0.567533059487881,"0",-0.44005462133479,"2","2","3","1"
"384","2","2",1.13352055573965,"1",1.2250962645381,"3","3","3","1"
"385","1","1",-0.567533059487881,"2",-0.0971422430571098,"2","3","2","1"
"386","1","1",-0.567533059487881,"4",1.03338156313789,"3","3","3","1"
"387","1","1",-0.567533059487881,"3",0.552118369416769,"3","3","3","1"
"388","1","1",-0.567533059487881,"1",0.169677186726676,"3","2","3","1"
"389","1","1",-0.567533059487881,"1",-0.951952638475534,"2","2","2","1"
"390","1","1",-0.567533059487881,"3",-0.2206697568459,"2","3","3","1"
"391","1","1",-0.567533059487881,"1",0.24774657544119,"3","3","3","1"
"392","1","1",-0.567533059487881,"0",-0.757273276744402,"2","2","2","1"
"393","1","1",-0.567533059487881,"5",0.436496616510462,"3","3","2","1"
"394","1","1",-0.567533059487881,"2",0.567929891181734,"3","3","3","1"
"395","1","1",-0.567533059487881,"0",0.731974429493247,"3","3","3","2"
"396","1","2",1.13352055573965,"0",0.316921983162913,"3","2","2","1"
"397","1","1",-0.567533059487881,"0",-0.764190817516574,"2","2","2","1"
"398","1","1",-0.567533059487881,"1",1.49883323509405,"3","3","3","2"
"399","1","1",-0.567533059487881,"1",-0.676239227698956,"2","2","2","1"
"400","1","1",-0.567533059487881,"1",-0.00227311246731921,"2","2","3","2"
"401","1","2",1.82940612560545,"1",-0.680192108140198,"2","2","2","1"
"402","1","1",-0.567533059487881,"0",0.115325080659608,"3","2","2","1"
"403","1","2",1.44280303123556,"1",-0.817554703473332,"2","2","2","1"
"404","1","1",-0.567533059487881,"1",0.246758355330881,"3","2","2","1"
"405","1","1",-0.567533059487881,"4",0.329768844596947,"3","3","3","1"
"406","2","1",-0.567533059487881,"0",1.043263764241,"3","3","3","1"
"407","1","1",-0.567533059487881,"0",-1.22470138892118,"2","2","2","1"
"408","1","1",-0.567533059487881,"4",-0.583346537329787,"2","2","2","2"
"409","2","1",-0.567533059487881,"1",-0.755296836523781,"2","2","2","1"
"410","1","1",-0.567533059487881,"2",-0.196952474198453,"2","2","2","1"
"411","1","1",-0.567533059487881,"2",-0.562593915013269,"2","2","2","1"
"412","1","1",-0.567533059487881,"2",-1.56563732697824,"2","2","2","1"
"413","1","1",-0.567533059487881,"0",1.41582274582799,"3","3","3","1"
"414","1","1",-0.567533059487881,"3",1.12923891383799,"3","3","2","1"
"415","1","1",-0.567533059487881,"0",-0.748379295751609,"2","2","3","1"
"416","1","1",-0.567533059487881,"2",1.81605189050366,"3","3","4","2"
"417","2","1",-0.567533059487881,"1",-0.576428996557614,"2","2","2","2"
"418","1","1",-0.567533059487881,"0",0.812020258428382,"3","3","3","1"
"419","1","2",2.06136798222739,"1",-0.361985232620275,"2","2","3","1"
"420","1","1",-0.567533059487881,"2",1.10552163119055,"3","3","3","1"
"421","1","2",1.59744426898352,"2",0.827831780193348,"3","3","2","1"
"422","1","1",-0.567533059487881,"1",0.71715112783859,"3","2","2","1"
"423","1","1",-0.567533059487881,"0",1.13319179427923,"3","3","3","1"
"424","1","2",0.183849421173814,"3",0.925665571114069,"3","3","3","1"
"425","1","2",0.669596842495775,"1",0.127183721983332,"3","2","2","1"
"426","2","1",-0.567533059487881,"1",0.12125440132147,"3","2","2","1"
"427","1","1",-0.567533059487881,"1",-1.73561118595162,"2","2","2","1"
"428","1","2",2.52529169547126,"1",-1.07844481259525,"2","2","2","1"
"429","1","1",-0.567533059487881,"3",-0.0882482620643166,"2","2","2","1"
"430","1","1",-0.567533059487881,"2",-0.293798045008863,"2","3","2","1"
"431","1","1",-0.567533059487881,"2",1.73600606156853,"3","3","3","2"
"432","1","1",-0.567533059487881,"1",0.598564714601354,"3","3","3","1"
"433","1","1",-0.567533059487881,"1",1.23300202542058,"3","3","3","1"
"434","1","1",-0.567533059487881,"2",-0.796802081156815,"2","2","2","1"
"435","1","2",1.82940612560545,"0",1.81407545028304,"3","3","3","1"
"436","1","2",1.6747648878575,"1",0.186476928601951,"3","2","2","1"
"437","1","1",-0.567533059487881,"1",1.01559360115231,"3","3","3","1"
"438","1","1",-0.567533059487881,"0",1.47215129211567,"3","3","3","2"
"439","1","1",-0.567533059487881,"1",0.703316046294247,"3","3","3","1"
"440","1","1",-0.567533059487881,"2",-0.590264078101958,"2","2","2","1"
"441","1","2",1.52012365010954,"1",1.42768138715171,"3","3","2","1"
"442","1","1",-0.567533059487881,"0",-0.0605780989756283,"2","2","3","1"
"443","1","2",1.6747648878575,"1",-1.01915160597664,"2","2","2","1"
"444","1","1",-0.567533059487881,"1",0.86637236449545,"3","3","2","1"
"445","2","1",-0.567533059487881,"2",0.353486127244394,"3","3","3","1"
"446","1","1",-0.567533059487881,"0",-1.49745013936683,"2","2","2","1"
"447","1","1",-0.567533059487881,"3",-0.522076890490547,"2","2","2","1"
"448","1","1",-0.567533059487881,"2",1.10650985130086,"3","3","2","1"
"449","1","1",-0.567533059487881,"1",-1.41542787021107,"2","2","2","1"
"450","1","2",1.05619993686567,"4",1.20236720200096,"3","3","3","1"
"451","1","1",-0.567533059487881,"0",-0.220669756845899,"2","3","2","1"
"452","1","2",1.21084117461363,"0",1.33281225656192,"3","3","3","1"
"453","1","1",-0.567533059487881,"0",0.0609729745925405,"3","3","3","1"
"454","1","2",0.97887931799169,"1",0.99187631850486,"3","3","3","1"
"455","1","1",-0.567533059487881,"1",2.01468413267604,"3","3","3","2"
"456","1","1",-0.567533059487881,"1",1.73897072189946,"3","3","2","2"
"457","1","1",-0.567533059487881,"2",-1.47274463660907,"2","2","3","1"
"458","1","1",-0.567533059487881,"2",-0.203870014970625,"2","2","3","1"
"459","1","2",1.59744426898352,"3",0.132124822534883,"3","2","3","1"
"460","1","1",-0.567533059487881,"0",-0.800754961598055,"2","2","2","1"
"461","1","1",-0.567533059487881,"1",1.2349784656412,"3","3","2","1"
"462","1","1",-0.567533059487881,"3",0.111372200218366,"3","3","3","1"
"463","1","2",0.824238080243732,"1",-1.98760731408075,"1","2","2","1"
"464","1","1",-0.567533059487881,"0",-0.589275857991648,"2","3","3","1"
"465","1","2",1.21084117461363,"0",0.659834361440592,"3","3","3","1"
"466","2","1",-0.567533059487881,"3",-0.305656686332587,"2","2","2","2"
"467","1","2",2.21600921997535,"3",0.877242785708864,"3","3","3","2"
"468","1","1",-0.567533059487881,"1",0.12224262143178,"3","3","3","1"
"469","1","2",1.90672674447943,"3",-1.90360860470437,"2","2","2","1"
"470","1","2",2.06136798222739,"2",0.698374945742695,"3","3","3","1"
"471","1","1",-0.567533059487881,"1",0.892066087363518,"3","3","2","1"
"472","1","1",-0.567533059487881,"3",-1.4944854790359,"2","2","2","1"
"473","1","1",-0.567533059487881,"1",-2.59733912214221,"1","1","2","1"
"474","1","2",1.98404736335341,"4",-0.716756252221678,"2","2","3","2"
"475","1","2",0.97887931799169,"0",0.818937799200553,"3","3","2","1"
"476","1","1",-0.567533059487881,"3",-0.605087379756613,"2","2","3","1"
"477","1","1",-0.567533059487881,"1",1.12528603339675,"3","3","3","1"
"478","1","2",1.21084117461363,"3",-0.818542923583642,"2","2","2","1"
"479","1","1",-0.567533059487881,"1",-0.455866143099756,"2","3","2","1"
"480","1","1",-0.567533059487881,"2",0.1528774448514,"3","3","3","1"
"481","1","1",-0.567533059487881,"1",0.107419319777125,"3","2","3","1"
"482","1","1",-0.567533059487881,"1",-0.490453846960616,"2","2","2","1"
"483","1","1",-0.567533059487881,"0",-0.444995721886342,"2","2","3","1"
"484","1","1",-0.567533059487881,"2",0.0896313577915396,"3","3","3","1"
"485","1","1",-0.567533059487881,"3",1.08674544909465,"3","3","3","1"
"486","1","2",0.669596842495775,"0",-1.4944854790359,"2","2","2","1"
"487","2","1",-0.567533059487881,"0",0.904912948797551,"3","3","2","1"
"488","1","1",-0.567533059487881,"0",1.37431750119495,"3","3","3","1"
"489","1","1",-0.567533059487881,"1",0.978041236960514,"3","3","3","1"
"490","1","1",-0.567533059487881,"1",-0.261186781368623,"2","2","2","1"
"491","1","1",-0.567533059487881,"0",1.33676513700316,"3","3","2","1"
"492","2","1",-0.567533059487881,"1",0.782373655119073,"3","3","3","2"
"493","2","1",-0.567533059487881,"2",-0.15841188989635,"2","3","2","2"
"494","1","2",1.98404736335341,"2",-0.201893574750004,"2","3","2","1"
"495","1","1",-0.567533059487881,"1",1.01164072071107,"3","3","2","1"
"496","2","1",-0.567533059487881,"2",-0.647580844499957,"2","2","2","1"
"497","1","2",2.21600921997535,"2",-0.600146279205061,"2","2","2","1"
"498","1","1",-0.567533059487881,"2",0.636117078793145,"3","3","3","1"
"499","2","1",-0.567533059487881,"4",-0.401514037032687,"2","2","3","2"
"500","1","1",-0.567533059487881,"1",-0.347161930965621,"2","2","2","1"
"501","1","2",1.21084117461363,"3",-0.955905518916776,"2","2","2","1"
"502","1","2",1.59744426898352,"1",1.55516178138174,"3","3","3","1"
"503","2","1",-0.567533059487881,"1",0.95926505486462,"3","3","3","2"
"504","2","2",1.44280303123556,"0",0.486895842136288,"3","3","2","1"
"505","1","1",-0.567533059487881,"0",0.390050271325877,"3","3","3","1"
"506","1","1",-0.567533059487881,"1",-0.685133208691749,"2","2","3","1"
"507","1","2",1.82940612560545,"2",-0.171258751330384,"2","3","3","1"
"508","1","1",-0.567533059487881,"3",0.906889389018173,"3","3","3","2"
"509","1","2",1.2881617934876,"1",0.473060760591944,"3","3","2","1"
"510","1","2",1.44280303123556,"5",-0.323444648318172,"2","2","2","2"
"511","1","2",0.746917461369754,"1",-0.852142407334192,"2","2","2","1"
"512","1","1",-0.567533059487881,"3",0.842655081848002,"3","3","3","1"
"513","1","1",-0.567533059487881,"2",0.0580083142616094,"3","3","3","1"
"514","1","2",1.75208550673147,"0",0.753715271920074,"3","3","3","1"
"515","2","2",1.6747648878575,"0",1.25276642762678,"3","3","3","2"
"516","1","2",0.514955604747818,"1",-1.56860198730917,"2","2","2","1"
"517","1","1",-0.567533059487881,"2",-0.636710423286544,"2","2","2","1"
"518","1","1",-0.567533059487881,"2",-0.141612148021074,"2","2","2","1"
"519","1","1",-0.567533059487881,"1",-0.0694720799684215,"2","2","2","1"
"520","1","1",-0.567533059487881,"3",-0.435113520783238,"2","2","2","1"
"521","1","1",-0.567533059487881,"1",0.700351385963316,"3","2","2","1"
"522","1","1",-0.567533059487881,"4",-2.00934815650757,"1","2","2","2"
"523","1","2",1.52012365010954,"7",1.39902300395271,"3","3","3","1"
"524","1","1",-0.567533059487881,"2",-2.21031247080495,"1","1","2","1"
"525","1","1",-0.567533059487881,"1",0.095560678453401,"3","2","2","1"
"526","1","1",-0.567533059487881,"2",-2.66849097008456,"1","1","2","1"
"527","1","1",-0.567533059487881,"0",0.659834361440592,"3","3","2","1"
"528","1","2",1.13352055573965,"0",-2.58053938026694,"1","2","2","1"
"529","1","1",-0.567533059487881,"2",-1.34625246248935,"2","2","2","1"
"530","2","1",-0.567533059487881,"0",-0.662404146154611,"2","3","2","1"
"531","1","2",2.29332983884932,"2",-0.187070273095349,"2","3","3","1"
"532","1","1",-0.567533059487881,"2",-0.0852836017333862,"2","3","3","1"
"533","1","2",2.3706504577233,"2",1.04524020446162,"3","3","3","1"
"534","1","2",2.21600921997535,"1",-1.44013337296883,"2","1","2","1"
"535","1","1",-0.567533059487881,"4",1.23399024553089,"3","3","2","1"
"536","1","1",-0.567533059487881,"1",-1.24940689167894,"2","2","2","1"
"537","1","2",2.52529169547126,"1",-0.531959091593649,"2","2","2","1"
"538","1","2",1.13352055573965,"0",-0.78000233928154,"2","2","2","1"
"539","1","1",-0.567533059487881,"0",0.691457404970523,"3","3","2","1"
"540","1","1",-0.567533059487881,"2",-1.01816338586633,"2","2","2","1"
"541","1","2",1.59744426898352,"1",-1.38182838646052,"2","2","2","1"
"542","1","2",1.6747648878575,"0",-0.219681536735589,"2","2","3","1"
"543","2","2",0.97887931799169,"9",1.79628748829746,"3","3","3","2"
"544","1","1",-0.567533059487881,"3",0.823878899752106,"3","3","2","1"
"545","1","2",1.82940612560545,"3",-1.44112159307914,"2","2","2","1"
"546","1","2",1.52012365010954,"1",-0.104059783829282,"2","3","3","1"
"547","2","1",-0.567533059487881,"2",1.89412127921818,"3","3","3","2"
"548","2","2",2.60261231434524,"5",-1.0250809266385,"2","2","3","2"
"549","1","2",1.82940612560545,"0",-0.837319105679538,"2","3","3","1"
"550","1","2",1.82940612560545,"4",0.975076576629585,"3","3","3","1"
"551","1","1",-0.567533059487881,"4",-0.522076890490547,"2","2","2","2"
"552","1","1",-0.567533059487881,"2",0.403885352870221,"3","2","2","1"
"553","1","1",-0.567533059487881,"3",2.25482161948144,"4","3","3","2"
"554","2","1",-0.567533059487881,"2",-2.17141625459847,"1","1","2","1"
"555","1","1",-0.567533059487881,"2",-0.201893574750004,"2","2","2","1"
"556","1","2",1.36548241236158,"2",-0.473654105085342,"2","2","2","1"
"557","1","1",-0.567533059487881,"0",0.68058698375711,"3","3","3","1"
"558","1","2",0.97887931799169,"1",0.488872282356908,"3","3","3","1"
"559","1","1",-0.567533059487881,"2",0.520495325886838,"3","3","3","2"
"560","1","1",-0.567533059487881,"2",-0.941082217262121,"2","2","2","1"
"561","1","1",-0.567533059487881,"1",0.184500488381331,"3","3","3","1"
"562","1","2",0.824238080243732,"0",0.176594727498848,"3","3","2","1"
"563","1","2",1.59744426898352,"1",0.722092228390142,"3","3","3","1"
"564","1","1",-0.567533059487881,"1",-1.29091213631197,"2","2","2","1"
"565","1","2",1.6747648878575,"2",1.3792586017465,"3","3","3","1"
"566","1","1",-0.567533059487881,"3",-0.0744131805199728,"2","2","2","1"
"567","1","2",2.29332983884932,"2",-0.151494349124178,"2","3","3","1"
"568","2","1",-0.567533059487881,"2",0.0797491566884363,"3","2","2","1"
"569","1","1",-0.567533059487881,"2",1.29822455270106,"3","3","3","1"
"570","2","2",1.90672674447943,"2",1.22213160420716,"3","3","2","2"
"571","1","1",-0.567533059487881,"1",-0.0694720799684215,"2","2","2","1"
"572","1","2",1.44280303123556,"2",-1.43815693274821,"2","2","2","1"
"573","2","1",-0.567533059487881,"1",-1.61801299282469,"2","2","2","1"
"574","1","2",1.82940612560545,"3",1.03041690280696,"3","3","3","1"
"575","1","1",-0.567533059487881,"2",1.78245240675311,"3","3","3","2"
"576","1","2",2.21600921997535,"1",2.20343417374531,"4","3","3","1"
"577","1","1",-0.567533059487881,"3",0.749762391478832,"3","3","3","1"
"578","1","1",-0.567533059487881,"2",-0.916376714504364,"2","2","2","1"
"579","1","2",1.75208550673147,"1",-0.0170964141219745,"2","2","2","1"
"580","1","2",1.05619993686567,"1",1.34368267777533,"3","3","3","1"
"581","1","1",-0.567533059487881,"1",1.84668671392328,"3","4","3","2"
"582","1","2",1.36548241236158,"3",0.350521466913463,"3","2","2","1"
"583","1","1",-0.567533059487881,"1",-0.780002339281539,"2","2","2","1"
"584","1","1",-0.567533059487881,"1",-0.0694720799684215,"2","3","3","1"
"585","1","1",-0.567533059487881,"0",1.59567880590446,"3","3","3","2"
"586","1","1",-0.567533059487881,"1",-2.40364798052139,"1","2","2","1"
"587","2","1",-0.567533059487881,"1",0.74185663059635,"3","3","2","1"
"588","1","1",-0.567533059487881,"1",-1.54093182422048,"2","2","2","1"
"589","1","1",-0.567533059487881,"5",-1.07152727182308,"2","2","2","2"
"590","1","2",0.514955604747818,"1",-1.91843190635903,"2","2","2","1"
"591","1","1",-0.567533059487881,"2",1.32293005545882,"3","3","3","1"
"592","1","1",-0.567533059487881,"1",-0.865977488878537,"2","2","2","1"
"593","1","1",-0.567533059487881,"2",-0.956893739027087,"2","2","2","1"
"594","1","2",1.6747648878575,"2",0.741856630596348,"3","3","2","1"
"595","1","1",-0.567533059487881,"2",0.469107880150702,"3","3","2","1"
"596","1","2",1.59744426898352,"1",-0.945035097703363,"2","2","2","1"
"597","1","1",-0.567533059487881,"3",-1.02013982608695,"2","2","2","1"
"598","1","1",-0.567533059487881,"2",-1.03397490763129,"2","2","2","1"
"599","1","1",-0.567533059487881,"1",-0.725650233214472,"2","2","2","1"
"600","1","2",0.183158391487214,"0",0.747785951258212,"3","3","3","1"
"601","1","1",-0.567533059487881,"2",-1.08931523380867,"2","2","2","1"
"602","2","1",-0.567533059487881,"0",-0.62682822218344,"2","2","2","2"
"603","1","1",-0.567533059487881,"1",-0.317515327656311,"2","2","2","1"
"604","1","1",-0.567533059487881,"3",-1.28794747598104,"2","2","2","1"
"605","1","1",-0.567533059487881,"1",-0.0754014006302836,"2","2","2","1"
"606","1","1",-0.567533059487881,"2",1.50657013537,"4","4","3","2"
"607","1","1",-0.567533059487881,"0",-0.181140952433487,"2","2","2","1"
"608","1","2",1.6747648878575,"1",-1.24940689167894,"2","2","2","1"
"609","1","1",-0.567533059487881,"0",0.574847431953906,"3","3","3","1"
"610","1","1",-0.567533059487881,"3",-0.270080762361415,"2","2","3","1"
"611","1","1",-0.567533059487881,"3",0.785338315450002,"3","3","2","1"
"612","1","1",-0.567533059487881,"1",0.33866282558974,"3","3","3","1"
"613","1","1",-0.567533059487881,"4",-0.215728656294348,"2","2","2","1"
"614","2","2",1.6747648878575,"1",0.854513723171726,"3","3","3","2"
"615","1","2",2.29332983884932,"2",1.04820486479255,"3","3","3","1"
"616","1","2",1.13028000696401,"1",-0.058601658755008,"2","3","3","1"
"617","2","2",2.13868860110137,"2",0.142995243748297,"3","3","2","1"
"618","1","1",-0.567533059487881,"3",-0.00919065323949216,"2","3","2","1"
"619","1","1",-0.567533059487881,"1",-0.354079471737792,"2","2","2","1"
"620","2","1",-0.567533059487881,"0",2.20442239385562,"4","3","3","2"
"621","1","1",-0.567533059487881,"1",0.4977662633497,"3","3","3","1"
"622","1","1",-0.567533059487881,"1",-1.61010723194221,"2","2","2","1"
"623","1","2",1.98404736335341,"2",-0.304668466222277,"2","2","2","1"
"624","1","1",-0.567533059487881,"3",0.33965104570005,"3","3","3","1"
"625","1","1",-0.567533059487881,"0",-0.0714485201890417,"2","3","3","1"
"626","1","1",-0.567533059487881,"3",-0.541841292696753,"2","2","2","1"
"627","2","2",2.29332983884932,"0",0.396967812098048,"3","3","3","2"
"628","1","1",-0.567533059487881,"4",1.07982790832248,"3","3","3","1"
"629","1","1",-0.567533059487881,"1",-1.30870009829756,"2","2","2","1"
